time,class_0,class_1,total,scenario
3455.2704879758676,48,83,131,unstable_like
3455.275678930313,49,82,131,unstable_like
3455.2771020982677,48,83,131,unstable_like
3455.279536557554,47,84,131,unstable_like
3455.2814318228757,46,85,131,unstable_like
3455.281971187852,47,84,131,unstable_like
3455.282224581944,46,85,131,unstable_like
3455.28420150927,45,86,131,unstable_like
3455.2853671938683,44,87,131,unstable_like
3455.2871735543044,43,88,131,unstable_like
3455.2883420033045,44,87,131,unstable_like
3455.2946859984586,45,86,131,unstable_like
3455.300832409693,44,87,131,unstable_like
3455.3227348522146,45,86,131,unstable_like
3455.3233493501175,44,87,131,unstable_like
3455.323448057902,45,86,131,unstable_like
3455.3380994197128,44,87,131,unstable_like
3455.3422592571605,45,86,131,unstable_like
3455.342406649884,46,86,132,unstable_like
3455.347085778342,47,85,132,unstable_like
3455.351105757129,46,86,132,unstable_like
3455.3521533997723,45,87,132,unstable_like
3455.353244308603,46,86,132,unstable_like
3455.3576775993592,45,87,132,unstable_like
3455.3578670853444,46,86,132,unstable_like
3455.3649974396826,45,87,132,unstable_like
3455.3709277181697,46,86,132,unstable_like
3455.3777928750683,47,85,132,unstable_like
3455.380097373946,46,86,132,unstable_like
3455.398739756029,47,85,132,unstable_like
3455.4011177867646,46,86,132,unstable_like
3455.408884081154,45,87,132,unstable_like
3455.41277173841,46,86,132,unstable_like
3455.417482676506,47,85,132,unstable_like
3455.4413005968804,48,84,132,unstable_like
3455.442202379387,47,85,132,unstable_like
3455.448237752086,46,86,132,unstable_like
3455.4558284832974,45,87,132,unstable_like
3455.4632484653494,44,88,132,unstable_like
3455.4667124753814,45,87,132,unstable_like
3455.474707825123,46,86,132,unstable_like
3455.4747570522554,45,87,132,unstable_like
3455.481425220121,46,86,132,unstable_like
3455.4992237888564,45,87,132,unstable_like
3455.5004630490953,44,88,132,unstable_like
3455.501500754083,43,89,132,unstable_like
3455.5274294398364,42,90,132,unstable_like
3455.5302901291107,41,91,132,unstable_like
3455.530907897366,40,92,132,unstable_like
3455.559208866484,41,91,132,unstable_like
3455.5592546789635,40,92,132,unstable_like
3455.563418723296,39,93,132,unstable_like
3455.5637583159255,40,92,132,unstable_like
3455.5675358082926,39,93,132,unstable_like
3455.5695152979865,38,94,132,unstable_like
3455.571767384842,39,93,132,unstable_like
3455.586040653131,40,92,132,unstable_like
3455.5885923835467,41,91,132,unstable_like
3455.595536626883,42,90,132,unstable_like
3455.597667289847,43,89,132,unstable_like
3455.6139772752713,42,90,132,unstable_like
3455.615460838793,43,89,132,unstable_like
3455.6192840163862,44,88,132,unstable_like
3455.6217025286096,45,87,132,unstable_like
3455.634248161419,46,86,132,unstable_like
3455.641335847588,47,85,132,unstable_like
3455.662063587325,48,84,132,unstable_like
3455.6665006454123,47,85,132,unstable_like
3455.6777183305176,48,84,132,unstable_like
3455.6804497282897,47,85,132,unstable_like
3455.6815533690533,46,86,132,unstable_like
3455.686978519234,47,85,132,unstable_like
3455.6876760890277,46,86,132,unstable_like
3455.688569051718,45,87,132,unstable_like
3455.7065929852756,44,88,132,unstable_like
3455.710950306583,45,87,132,unstable_like
3455.718221714291,44,88,132,unstable_like
3455.7189727229925,45,87,132,unstable_like
3455.72572812233,46,86,132,unstable_like
3455.7262188708187,45,87,132,unstable_like
3455.727013837315,44,88,132,unstable_like
3455.7296039584544,43,89,132,unstable_like
3455.73715746577,44,88,132,unstable_like
3455.7383870011336,45,87,132,unstable_like
3455.7394539409875,46,86,132,unstable_like
3455.7458488791267,47,85,132,unstable_like
3455.7524817339613,46,86,132,unstable_like
3455.756463162348,47,85,132,unstable_like
3455.7564854724346,48,84,132,unstable_like
3455.7635207791636,49,83,132,unstable_like
3455.763525118009,48,84,132,unstable_like
3455.76562537682,47,85,132,unstable_like
3455.777874928833,46,86,132,unstable_like
3455.784850099308,47,85,132,unstable_like
3455.822293866929,48,84,132,unstable_like
3455.8229529778378,47,85,132,unstable_like
3455.828706922974,46,86,132,unstable_like
3455.8291551077937,45,87,132,unstable_like
3455.835087723818,44,88,132,unstable_like
3455.855905972922,45,87,132,unstable_like
3455.859447526936,46,86,132,unstable_like
3455.862483202653,45,87,132,unstable_like
3455.8676111876575,46,86,132,unstable_like
3455.8696046042196,47,85,132,unstable_like
3455.876169784984,48,84,132,unstable_like
3455.8767597602914,47,85,132,unstable_like
3455.877568264671,46,86,132,unstable_like
3455.8836967337174,45,87,132,unstable_like
3455.8840014494726,46,86,132,unstable_like
3455.8863611762254,45,87,132,unstable_like
3455.894243117084,46,86,132,unstable_like
3455.8945771434455,45,87,132,unstable_like
3455.9045092725646,44,88,132,unstable_like
3455.9045289310975,45,87,132,unstable_like
3455.914724750888,46,86,132,unstable_like
3455.9153965117252,45,87,132,unstable_like
3455.9338423793006,44,88,132,unstable_like
3455.943303479494,45,87,132,unstable_like
3455.949668720102,44,88,132,unstable_like
3455.9508377104335,43,89,132,unstable_like
3455.9580451312604,44,88,132,unstable_like
3455.962391483859,43,89,132,unstable_like
3455.9636855833514,44,88,132,unstable_like
3455.965082754381,43,89,132,unstable_like
3455.970248942767,44,88,132,unstable_like
3455.971098389766,43,89,132,unstable_like
3455.9715752127277,42,90,132,unstable_like
3455.972490284781,41,91,132,unstable_like
3455.9867871087718,42,90,132,unstable_like
3455.9870341969036,41,91,132,unstable_like
3455.994268484775,40,92,132,unstable_like
3456.004679297165,41,91,132,unstable_like
3456.004846403596,40,92,132,unstable_like
3456.009182756183,39,93,132,unstable_like
3456.019202371504,38,94,132,unstable_like
3456.0371628344933,37,95,132,unstable_like
3456.037346526079,36,96,132,unstable_like
3456.0458724217215,35,97,132,unstable_like
3456.052354973505,34,98,132,unstable_like
3456.056983095698,33,99,132,unstable_like
3456.064555080348,34,98,132,unstable_like
3456.06562498856,35,97,132,unstable_like
3456.0671256195737,36,96,132,unstable_like
3456.0704010956047,35,97,132,unstable_like
3456.0732335507987,36,96,132,unstable_like
3456.074221039075,35,97,132,unstable_like
3456.077479355474,36,96,132,unstable_like
3456.0800557491143,37,95,132,unstable_like
3456.0825051002184,38,94,132,unstable_like
3456.0855340398953,39,93,132,unstable_like
3456.090276977049,40,92,132,unstable_like
3456.0951333441653,41,91,132,unstable_like
3456.099164351697,42,90,132,unstable_like
3456.1007153879536,41,91,132,unstable_like
3456.108745505329,42,90,132,unstable_like
3456.1146526825346,41,91,132,unstable_like
3456.120683783972,40,92,132,unstable_like
3456.1239901039708,39,93,132,unstable_like
3456.1248748114363,40,92,132,unstable_like
3456.129152705301,41,91,132,unstable_like
3456.1292737285075,40,92,132,unstable_like
3456.132530460942,41,91,132,unstable_like
3456.1344145483495,42,90,132,unstable_like
3456.1384942417126,41,91,132,unstable_like
3456.138736119576,42,90,132,unstable_like
3456.1393143658483,41,91,132,unstable_like
3456.1453244288414,42,90,132,unstable_like
3456.1477928193817,43,89,132,unstable_like
3456.154479826579,44,88,132,unstable_like
3456.1573638929153,45,87,132,unstable_like
3456.158562591235,44,88,132,unstable_like
3456.1592146165967,45,87,132,unstable_like
3456.167926953249,44,88,132,unstable_like
3456.175699547921,43,89,132,unstable_like
3456.184450527592,42,90,132,unstable_like
3456.184545467479,43,89,132,unstable_like
3456.1858870165856,42,90,132,unstable_like
3456.1939756689867,43,89,132,unstable_like
3456.197692066684,42,90,132,unstable_like
3456.201169148991,43,89,132,unstable_like
3456.207227818543,42,90,132,unstable_like
3456.218944018206,41,91,132,unstable_like
3456.235862498646,42,90,132,unstable_like
3456.237641070667,41,91,132,unstable_like
3456.239049064525,42,90,132,unstable_like
3456.24938969817,43,89,132,unstable_like
3456.2538294084557,44,88,132,unstable_like
3456.255133377294,45,87,132,unstable_like
3456.2599433868613,44,88,132,unstable_like
3456.266334420622,43,89,132,unstable_like
3456.267901397403,42,90,132,unstable_like
3456.2702250422803,41,91,132,unstable_like
3456.2750982536963,42,90,132,unstable_like
3456.2824534168253,43,89,132,unstable_like
3456.283198117885,42,90,132,unstable_like
3456.291062267218,41,91,132,unstable_like
3456.2961977241107,40,92,132,unstable_like
3456.301020940777,39,93,132,unstable_like
3456.3050536770515,40,92,132,unstable_like
3456.317433692057,41,91,132,unstable_like
3456.3249388362883,42,90,132,unstable_like
3456.3329603491447,43,89,132,unstable_like
3456.334076695987,44,88,132,unstable_like
3456.3490369784877,43,89,132,unstable_like
3456.362063050788,44,88,132,unstable_like
3456.3695146018313,45,87,132,unstable_like
3456.373656404873,44,88,132,unstable_like
3456.3764643430027,43,89,132,unstable_like
3456.3833258416876,42,90,132,unstable_like
3456.384644002484,41,91,132,unstable_like
3456.3944944032964,40,92,132,unstable_like
3456.4001293895003,41,91,132,unstable_like
3456.417827270401,42,90,132,unstable_like
3456.420896690621,41,91,132,unstable_like
3456.429136615224,40,92,132,unstable_like
3456.429522293223,41,91,132,unstable_like
3456.4388722021617,40,92,132,unstable_like
3456.4555403795543,41,91,132,unstable_like
3456.4566205628307,40,92,132,unstable_like
3456.4669232419897,39,93,132,unstable_like
3456.471389608896,40,92,132,unstable_like
3456.4836176774534,39,93,132,unstable_like
3456.4971008374614,40,92,132,unstable_like
3456.498775521632,41,91,132,unstable_like
3456.503015159348,40,92,132,unstable_like
3456.507918746779,41,91,132,unstable_like
3456.512675830007,42,90,132,unstable_like
3456.530991729948,41,91,132,unstable_like
3456.532324108094,42,90,132,unstable_like
3456.5342852062927,43,89,132,unstable_like
3456.564470147019,42,90,132,unstable_like
3456.566905538373,43,89,132,unstable_like
3456.570496380579,42,90,132,unstable_like
3456.5705683838482,41,91,132,unstable_like
3456.581148326706,40,92,132,unstable_like
3456.591713167351,41,92,133,unstable_like
3456.5946890663868,40,93,133,unstable_like
3456.5974238057397,39,94,133,unstable_like
3456.5999999494584,40,93,133,unstable_like
3456.6097648998457,41,92,133,unstable_like
3456.6178809030343,40,93,133,unstable_like
3456.6200269681235,39,94,133,unstable_like
3456.6225961335563,38,95,133,unstable_like
3456.6353096832904,39,94,133,unstable_like
3456.638580131032,40,93,133,unstable_like
3456.660859600243,39,94,133,unstable_like
3456.6624442688126,40,93,133,unstable_like
3456.6670095814393,39,94,133,unstable_like
3456.68340331878,38,95,133,unstable_like
3456.684677467392,39,94,133,unstable_like
3456.701171811873,38,95,133,unstable_like
3456.7015001451673,37,96,133,unstable_like
3456.7101073203703,38,95,133,unstable_like
3456.7105420478815,37,96,133,unstable_like
3456.7243815794395,36,97,133,unstable_like
3456.726148636174,35,98,133,unstable_like
3456.734486319087,36,97,133,unstable_like
3456.745993105542,37,96,133,unstable_like
3456.7462501633577,38,95,133,unstable_like
3456.749488284831,39,94,133,unstable_like
3456.750924373437,38,95,133,unstable_like
3456.752275783803,37,96,133,unstable_like
3456.7700474980297,36,97,133,unstable_like
3456.7717002468557,35,98,133,unstable_like
3456.775434760994,36,97,133,unstable_like
3456.7821733588626,35,98,133,unstable_like
3456.7918252051695,36,97,133,unstable_like
3456.795190539904,37,96,133,unstable_like
3456.8101532407213,36,97,133,unstable_like
3456.810857617669,37,96,133,unstable_like
3456.825697106927,38,95,133,unstable_like
3456.8331880368114,37,96,133,unstable_like
3456.8432501606653,38,95,133,unstable_like
3456.8591868252342,37,96,133,unstable_like
3456.8640433691717,38,95,133,unstable_like
3456.867844369721,37,96,133,unstable_like
3456.8688242779417,36,97,133,unstable_like
3456.8690757232853,35,98,133,unstable_like
3456.86952331993,36,97,133,unstable_like
3456.869856330108,37,96,133,unstable_like
3456.879736075623,38,95,133,unstable_like
3456.8810786429085,39,94,133,unstable_like
3456.888699467265,38,95,133,unstable_like
3456.8898940765225,37,96,133,unstable_like
3456.8931864600795,38,95,133,unstable_like
3456.8935856041844,37,96,133,unstable_like
3456.8984851915493,38,95,133,unstable_like
3456.9046133480415,39,94,133,unstable_like
3456.91521966135,40,93,133,unstable_like
3456.918100278422,39,94,133,unstable_like
3456.9300405648137,40,93,133,unstable_like
3456.9341845833756,39,94,133,unstable_like
3456.9470216936716,40,93,133,unstable_like
3456.9483709976303,41,92,133,unstable_like
3456.949373762783,40,93,133,unstable_like
3456.9514643615453,39,94,133,unstable_like
3456.9540133138726,40,93,133,unstable_like
3456.9598210683107,39,94,133,unstable_like
3456.964032247618,38,95,133,unstable_like
3456.968203425033,37,96,133,unstable_like
3456.986833932308,36,97,133,unstable_like
3456.9966781537496,35,98,133,unstable_like
3457.0010418212155,36,97,133,unstable_like
3457.0030618162978,35,98,133,unstable_like
3457.0058543877185,34,99,133,unstable_like
3457.009179466563,35,98,133,unstable_like
3457.0149456723925,36,97,133,unstable_like
3457.030011878543,35,98,133,unstable_like
3457.0318168785934,36,97,133,unstable_like
3457.032865455005,35,98,133,unstable_like
3457.048822066162,34,99,133,unstable_like
3457.0590009202097,35,98,133,unstable_like
3457.080232526005,36,97,133,unstable_like
3457.082901359258,37,96,133,unstable_like
3457.0976317601117,36,97,133,unstable_like
3457.119903340136,37,96,133,unstable_like
3457.1243765048534,38,95,133,unstable_like
3457.1317784242037,39,94,133,unstable_like
3457.1385233010437,38,95,133,unstable_like
3457.1388268303413,39,94,133,unstable_like
3457.1393503587788,38,95,133,unstable_like
3457.144209328903,39,94,133,unstable_like
3457.146268348285,40,93,133,unstable_like
3457.1470855849248,41,92,133,unstable_like
3457.1474165672043,42,91,133,unstable_like
3457.14802090696,41,92,133,unstable_like
3457.1505107260637,40,93,133,unstable_like
3457.165460432165,39,94,133,unstable_like
3457.1730877655114,38,95,133,unstable_like
3457.1753980712633,39,94,133,unstable_like
3457.188072603857,38,95,133,unstable_like
3457.1887844922694,37,96,133,unstable_like
3457.200077277274,38,95,133,unstable_like
3457.202052636265,39,94,133,unstable_like
3457.207706460529,38,95,133,unstable_like
3457.225048689734,39,94,133,unstable_like
3457.244513654977,38,95,133,unstable_like
3457.2573534154667,39,94,133,unstable_like
3457.2670947182605,40,93,133,unstable_like
3457.2671314743416,41,92,133,unstable_like
3457.2747962366307,42,91,133,unstable_like
3457.274832724471,43,90,133,unstable_like
3457.275493410901,42,91,133,unstable_like
3457.2842370919675,43,90,133,unstable_like
3457.2856821550295,42,91,133,unstable_like
3457.286908762021,43,90,133,unstable_like
3457.298092069635,42,91,133,unstable_like
3457.3311779441397,41,92,133,unstable_like
3457.33672170853,42,91,133,unstable_like
3457.356494350556,41,92,133,unstable_like
3457.367798750271,42,91,133,unstable_like
3457.370419729924,41,92,133,unstable_like
3457.377884893171,40,93,133,unstable_like
3457.381399459919,39,94,133,unstable_like
3457.390677744032,40,93,133,unstable_like
3457.392000234814,39,94,133,unstable_like
3457.4021953825345,40,93,133,unstable_like
3457.402585833782,39,94,133,unstable_like
3457.405712556624,38,95,133,unstable_like
3457.4071145155826,39,94,133,unstable_like
3457.4152278970873,38,95,133,unstable_like
3457.422570242106,39,94,133,unstable_like
3457.4424781346866,38,95,133,unstable_like
3457.4441773198705,37,96,133,unstable_like
3457.452062961765,36,97,133,unstable_like
3457.4529680086216,35,98,133,unstable_like
3457.4555255776477,34,99,133,unstable_like
3457.4668362980065,35,98,133,unstable_like
3457.4695435352705,36,97,133,unstable_like
3457.471017624007,37,96,133,unstable_like
3457.472406511807,36,97,133,unstable_like
3457.4762004210097,35,98,133,unstable_like
3457.486640962644,36,97,133,unstable_like
3457.4894701134604,35,98,133,unstable_like
3457.502487339078,36,97,133,unstable_like
3457.5045408393435,35,98,133,unstable_like
3457.513272293909,34,99,133,unstable_like
3457.5147207194723,35,98,133,unstable_like
3457.5164568919927,36,97,133,unstable_like
3457.519975078695,35,98,133,unstable_like
3457.5203732974373,34,99,133,unstable_like
3457.529744140748,33,100,133,unstable_like
3457.534981119669,34,99,133,unstable_like
3457.5558404290887,33,100,133,unstable_like
3457.562967929284,34,99,133,unstable_like
3457.5631106488995,35,98,133,unstable_like
3457.582914758412,36,97,133,unstable_like
3457.587587653497,35,98,133,unstable_like
3457.5960856662964,36,97,133,unstable_like
3457.6015337784615,35,98,133,unstable_like
3457.6128828750248,34,99,133,unstable_like
3457.6310667963457,35,98,133,unstable_like
3457.633718005013,36,97,133,unstable_like
3457.6499800963993,35,98,133,unstable_like
3457.671431249268,36,97,133,unstable_like
3457.672578695664,35,98,133,unstable_like
3457.689291664365,36,97,133,unstable_like
3457.693372241792,35,98,133,unstable_like
3457.693699477608,36,97,133,unstable_like
3457.693788182292,35,98,133,unstable_like
3457.6976888648232,34,99,133,unstable_like
3457.698216359104,33,100,133,unstable_like
3457.7018140283444,34,99,133,unstable_like
3457.708369176439,35,98,133,unstable_like
3457.7254848042257,36,97,133,unstable_like
3457.740274752286,37,96,133,unstable_like
3457.7419218119535,38,95,133,unstable_like
3457.747974157028,39,94,133,unstable_like
3457.750443769437,40,93,133,unstable_like
3457.7532411825987,41,92,133,unstable_like
3457.756038058596,40,93,133,unstable_like
3457.76273021968,41,92,133,unstable_like
3457.7636990793044,42,91,133,unstable_like
3457.7657729465345,43,90,133,unstable_like
3457.772488129863,44,89,133,unstable_like
3457.7727902844276,43,90,133,unstable_like
3457.7822776275316,42,91,133,unstable_like
3457.78700480483,41,92,133,unstable_like
3457.7952535077484,42,91,133,unstable_like
3457.7985193992554,43,90,133,unstable_like
3457.7991817022116,42,91,133,unstable_like
3457.80291450586,43,90,133,unstable_like
3457.8053553522714,44,89,133,unstable_like
3457.8081797821214,43,90,133,unstable_like
3457.813778190472,44,89,133,unstable_like
3457.8190063642173,43,90,133,unstable_like
3457.8267136751024,42,91,133,unstable_like
3457.8300039326023,41,92,133,unstable_like
3457.8301861154796,42,91,133,unstable_like
3457.8310383883418,43,90,133,unstable_like
3457.8414860065573,44,89,133,unstable_like
3457.850872115015,45,88,133,unstable_like
3457.8553521341246,46,87,133,unstable_like
3457.8730330385906,45,88,133,unstable_like
3457.8830545177166,44,89,133,unstable_like
3457.883240772569,45,88,133,unstable_like
3457.8906407239024,46,87,133,unstable_like
3457.8951611776315,45,88,133,unstable_like
3457.8981707904904,44,89,133,unstable_like
3457.898802482772,43,90,133,unstable_like
3457.9087778923163,42,91,133,unstable_like
3457.91232969674,43,90,133,unstable_like
3457.929038801755,44,89,133,unstable_like
3457.9346150713704,45,88,133,unstable_like
3457.934708389265,44,89,133,unstable_like
3457.9435198351534,43,90,133,unstable_like
3457.9441580128773,44,89,133,unstable_like
3457.945493270397,43,90,133,unstable_like
3457.9574483648285,44,89,133,unstable_like
3457.958382231271,45,88,133,unstable_like
3457.9599406824314,46,87,133,unstable_like
3457.963621068643,45,88,133,unstable_like
3457.9735022890377,46,87,133,unstable_like
3457.977707930895,47,86,133,unstable_like
3457.979876217904,46,87,133,unstable_like
3457.9806890127206,47,86,133,unstable_like
3457.980965836814,46,87,133,unstable_like
3457.986763158771,45,88,133,unstable_like
3457.990095005087,44,89,133,unstable_like
3457.9939341264426,45,88,133,unstable_like
3458.0026937794973,46,87,133,unstable_like
3458.0047526395742,45,88,133,unstable_like
3458.0131759811643,44,89,133,unstable_like
3458.022187398628,43,90,133,unstable_like
3458.0237338150696,42,91,133,unstable_like
3458.0291294843523,43,90,133,unstable_like
3458.029287391341,42,91,133,unstable_like
3458.032102710127,43,90,133,unstable_like
3458.0332461801204,44,89,133,unstable_like
3458.039841508439,43,90,133,unstable_like
3458.0510110569635,44,89,133,unstable_like
3458.0592325828807,43,90,133,unstable_like
3458.059254819101,42,91,133,unstable_like
3458.0605202618185,43,90,133,unstable_like
3458.068296165898,42,91,133,unstable_like
3458.07024953823,43,90,133,unstable_like
3458.0754564890385,42,91,133,unstable_like
3458.0777861276824,41,92,133,unstable_like
3458.0806335826696,42,91,133,unstable_like
3458.084955477973,43,90,133,unstable_like
3458.086914492333,42,91,133,unstable_like
3458.0986172463845,41,92,133,unstable_like
3458.1120780800584,42,91,133,unstable_like
3458.117376496755,43,90,133,unstable_like
3458.128481769797,44,89,133,unstable_like
3458.137628299143,43,90,133,unstable_like
3458.148562596507,44,89,133,unstable_like
3458.1624080667584,45,88,133,unstable_like
3458.1658031728252,46,87,133,unstable_like
3458.169623264713,47,86,133,unstable_like
3458.1736198789463,46,87,133,unstable_like
3458.1765908813177,47,86,133,unstable_like
3458.1862253407357,48,85,133,unstable_like
3458.1922025498375,47,86,133,unstable_like
3458.1973218506296,46,87,133,unstable_like
3458.2080108152118,45,88,133,unstable_like
3458.2124079675586,44,89,133,unstable_like
3458.2133452189496,45,88,133,unstable_like
3458.2157515527774,44,89,133,unstable_like
3458.217440046657,43,90,133,unstable_like
3458.2205489999105,44,89,133,unstable_like
3458.2235641139596,45,88,133,unstable_like
3458.232724645417,44,89,133,unstable_like
3458.2339798902767,43,90,133,unstable_like
3458.2361652532836,44,89,133,unstable_like
3458.2362856954433,43,90,133,unstable_like
3458.2461911181204,44,89,133,unstable_like
3458.248239769397,43,90,133,unstable_like
3458.2502917245356,44,89,133,unstable_like
3458.2552088137477,43,90,133,unstable_like
3458.256352142396,44,89,133,unstable_like
3458.26110024731,45,88,133,unstable_like
3458.263423059045,46,87,133,unstable_like
3458.267878421861,47,86,133,unstable_like
3458.2768923858193,46,87,133,unstable_like
3458.2784886037957,47,86,133,unstable_like
3458.279907863702,48,85,133,unstable_like
3458.2805265643033,49,84,133,unstable_like
3458.29607608206,48,85,133,unstable_like
3458.2979225990643,49,84,133,unstable_like
3458.2990372014583,50,83,133,unstable_like
3458.300263426373,51,82,133,unstable_like
3458.3072298398492,52,81,133,unstable_like
3458.3096123628493,51,82,133,unstable_like
3458.309765090996,52,81,133,unstable_like
3458.3113709285662,51,82,133,unstable_like
3458.313893631688,50,83,133,unstable_like
3458.317175868763,51,82,133,unstable_like
3458.3200186950653,52,81,133,unstable_like
3458.3293864315497,51,82,133,unstable_like
3458.333698641285,50,83,133,unstable_like
3458.3431275922476,51,82,133,unstable_like
3458.35219242372,52,81,133,unstable_like
3458.3552594328557,53,80,133,unstable_like
3458.355997292232,52,81,133,unstable_like
3458.3591558069083,51,82,133,unstable_like
3458.3666749694053,50,83,133,unstable_like
3458.379056755916,51,82,133,unstable_like
3458.3892952830047,52,81,133,unstable_like
3458.400494629399,51,82,133,unstable_like
3458.403751206565,52,81,133,unstable_like
3458.4132414763358,53,80,133,unstable_like
3458.4214294369235,54,79,133,unstable_like
3458.4358030947215,55,78,133,unstable_like
3458.44018235646,54,79,133,unstable_like
3458.441497521784,53,80,133,unstable_like
3458.443488956488,52,81,133,unstable_like
3458.447905970043,51,82,133,unstable_like
3458.453095899607,52,81,133,unstable_like
3458.4549304699144,51,82,133,unstable_like
3458.461134236078,52,81,133,unstable_like
3458.469644949709,53,80,133,unstable_like
3458.4698738600127,54,79,133,unstable_like
3458.483012049661,55,78,133,unstable_like
3458.4889836865227,54,79,133,unstable_like
3458.491064295216,55,78,133,unstable_like
3458.5048287451446,54,79,133,unstable_like
3458.50816869661,55,78,133,unstable_like
3458.5141830333937,54,79,133,unstable_like
3458.526424142222,53,80,133,unstable_like
3458.528775161037,52,81,133,unstable_like
3458.5322886159997,53,80,133,unstable_like
3458.5337671095217,54,79,133,unstable_like
3458.540160331557,55,78,133,unstable_like
3458.5429927707933,56,77,133,unstable_like
3458.5594169340775,55,78,133,unstable_like
3458.559987559,56,77,133,unstable_like
3458.5609876126373,55,78,133,unstable_like
3458.561529386217,56,77,133,unstable_like
3458.5736112380982,55,78,133,unstable_like
3458.581205040924,54,79,133,unstable_like
3458.593105536111,55,78,133,unstable_like
3458.596896763039,54,79,133,unstable_like
3458.598028516546,53,80,133,unstable_like
3458.599336653082,52,81,133,unstable_like
3458.6051686673727,51,82,133,unstable_like
3458.6223839533045,50,83,133,unstable_like
3458.630137946119,49,84,133,unstable_like
3458.630560855258,50,83,133,unstable_like
3458.6336246650835,49,84,133,unstable_like
3458.634864272215,50,83,133,unstable_like
3458.6348878523427,49,84,133,unstable_like
3458.6491554097174,48,85,133,unstable_like
3458.6530252046828,49,84,133,unstable_like
3458.6542436242516,50,83,133,unstable_like
3458.670746865315,49,84,133,unstable_like
3458.677026589054,50,83,133,unstable_like
3458.6827636670782,51,82,133,unstable_like
3458.6840587086617,52,81,133,unstable_like
3458.69813013584,51,82,133,unstable_like
3458.700229088467,52,81,133,unstable_like
3458.702511339694,51,82,133,unstable_like
3458.7177847816906,50,83,133,unstable_like
3458.7495109814854,49,84,133,unstable_like
3458.753203641947,50,83,133,unstable_like
3458.7553096347424,51,82,133,unstable_like
3458.755637776751,52,81,133,unstable_like
3458.768154800621,53,80,133,unstable_like
3458.769535394544,54,79,133,unstable_like
3458.7696302609465,53,80,133,unstable_like
3458.7758583213754,54,79,133,unstable_like
3458.7771144671874,53,80,133,unstable_like
3458.7806557091153,52,81,133,unstable_like
3458.7853694907535,51,82,133,unstable_like
3458.79068273814,50,83,133,unstable_like
3458.793400040671,51,82,133,unstable_like
3458.8041420386958,50,83,133,unstable_like
3458.814461799354,49,84,133,unstable_like
3458.8158837407627,50,83,133,unstable_like
3458.818168879556,49,84,133,unstable_like
3458.8233318335733,48,85,133,unstable_like
3458.82337428752,47,86,133,unstable_like
3458.826733243142,48,85,133,unstable_like
3458.8317174536014,49,84,133,unstable_like
3458.8318571474124,50,83,133,unstable_like
3458.8353514272926,51,82,133,unstable_like
3458.8485661726036,50,83,133,unstable_like
3458.8549277931866,51,82,133,unstable_like
3458.85705397394,52,81,133,unstable_like
3458.858288545439,51,82,133,unstable_like
3458.8622447042767,52,81,133,unstable_like
3458.8683230644915,51,82,133,unstable_like
3458.8695080332664,50,83,133,unstable_like
3458.872150096921,49,84,133,unstable_like
3458.8844335151994,50,83,133,unstable_like
3458.9155296869576,49,84,133,unstable_like
3458.9259021049884,48,85,133,unstable_like
3458.932466507484,47,86,133,unstable_like
3458.9345424492194,46,87,133,unstable_like
3458.9371229452117,45,88,133,unstable_like
3458.964043590314,44,89,133,unstable_like
3458.9666288241697,45,88,133,unstable_like
3458.967232475209,44,89,133,unstable_like
3458.971351803933,43,90,133,unstable_like
3458.976051375813,42,91,133,unstable_like
3458.976507421781,43,90,133,unstable_like
3458.977893681061,42,91,133,unstable_like
3458.983111773373,43,90,133,unstable_like
3458.9897790560035,44,89,133,unstable_like
3459.0019368866847,43,90,133,unstable_like
3459.0037850280287,42,91,133,unstable_like
3459.0080084224,41,92,133,unstable_like
3459.009067652568,42,91,133,unstable_like
3459.014113599666,41,92,133,unstable_like
3459.0195078391976,42,91,133,unstable_like
3459.0201209493257,41,92,133,unstable_like
3459.025133117377,42,91,133,unstable_like
3459.0256851028244,43,90,133,unstable_like
3459.0275226720087,42,91,133,unstable_like
3459.039434697258,43,90,133,unstable_like
3459.04233756728,44,89,133,unstable_like
3459.042896046183,45,88,133,unstable_like
3459.057940003381,46,87,133,unstable_like
3459.0619557167797,47,86,133,unstable_like
3459.08098004159,46,87,133,unstable_like
3459.093301800379,45,88,133,unstable_like
3459.095509787752,46,87,133,unstable_like
3459.116570978384,45,88,133,unstable_like
3459.1273641814146,46,87,133,unstable_like
3459.1329907534027,47,86,133,unstable_like
3459.1375153583876,46,87,133,unstable_like
3459.145878458808,47,86,133,unstable_like
3459.1538374928555,46,87,133,unstable_like
3459.1538567943594,45,88,133,unstable_like
3459.1545126511683,44,89,133,unstable_like
3459.1645162830428,45,88,133,unstable_like
3459.169482325873,46,87,133,unstable_like
3459.173717996026,45,88,133,unstable_like
3459.1827555853583,44,89,133,unstable_like
3459.185439533374,45,88,133,unstable_like
3459.1859385991265,46,87,133,unstable_like
3459.18828372361,45,88,133,unstable_like
3459.1966032867326,46,87,133,unstable_like
3459.2008797377257,45,88,133,unstable_like
3459.202058777634,44,89,133,unstable_like
3459.2146246477364,45,88,133,unstable_like
3459.2229381815855,46,87,133,unstable_like
3459.232045969512,47,86,133,unstable_like
3459.2386738808614,46,87,133,unstable_like
3459.2422237808782,47,86,133,unstable_like
3459.251893540148,46,87,133,unstable_like
