bound,W_1,W_2,W,Var_W,L_1,L_2,L,h12,h21,heatmap_bound,arrival_rate1,arrival_rate2,service_rate1,service_rate2,num_servers,CV_W
16,1.6412993940573188,1.900003667724679,1.727534151946439,5.894857815581835,0.9738284013941604,0.7532327530522397,1.7270611544464014,1.2000000000000002,1.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4054326074623076
16,1.6756876779602263,1.9130389716358343,1.7548047758520955,5.91789750971897,1.0437564188772963,0.7108741596548235,1.7546305785321195,1.2000000000000002,1.2000000000000002,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3862926224818692
16,1.7024454938914209,1.9215095450592232,1.7754668442806882,5.917710700582456,1.1041607891243066,0.6713268237737295,1.7754876128980346,1.2000000000000002,1.4000000000000001,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3701379591137437
16,1.7237783306019223,1.9271398463076643,1.7915655025038362,5.905903817938757,1.1566951325259753,0.6350332298983067,1.7917283624242784,1.2000000000000002,1.6,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3564709382532942
16,1.7411369235551624,1.9309348181707062,1.8044028884270102,5.888280690507596,1.202715547472086,0.6019672303095519,1.8046827777816397,1.2000000000000002,1.8,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.344809407613787
16,1.755508683879158,1.93350782094991,1.8148417295694086,5.867946982484366,1.2433140417536261,0.5719128094854431,1.8152268512390668,1.2000000000000002,2.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3347635366157662
16,1.7675858331388334,1.935247602320341,1.8234730895326692,5.846630596181441,1.2793670554351442,0.5445901444218593,1.823957199857006,1.2000000000000002,2.2,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3260303645450167
16,1.7778661674590792,1.9364082349950975,1.8307135233044187,5.825304079215063,1.3115802658636881,0.5197120880340156,1.8312923538977035,1.2000000000000002,2.4000000000000004,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3183748527960522
16,1.7867157172323016,1.937160058364058,1.8368638309428869,5.804507825477382,1.3405253146956726,0.4970083082032483,1.837533622898919,1.2000000000000002,2.6,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3116130764421983
16,1.7944089729232942,1.9376197645432325,1.8421459034632734,5.78452950026426,1.3666686329172149,0.47623427040334876,1.8429029033205635,1.2000000000000002,2.8000000000000003,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.305599561305738
16,1.8011554207864626,1.9378687879275651,1.84672654316683,5.765507623717914,1.3903937101417658,0.45717318434805637,1.8475668944898207,1.2000000000000002,3.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3002180297547716
16,1.1569034158231468,1.4736858130416737,1.2624975482293224,2.381834538499917,0.45051190790552914,0.8115714998355864,1.2620834077411156,1.4000000000000001,0.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2224335223691631
16,1.306133133599279,1.6423700215564296,1.4182120962516624,4.006520957486431,0.5488877119276141,0.866392290570887,1.415280002498501,1.4000000000000001,0.2,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4113753371465716
16,1.4291157766864289,1.7528521122204925,1.5370278885311166,5.072342255011604,0.6562189978044723,0.8776441674145794,1.5338631652190524,1.4000000000000001,0.4,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4652864288101548
16,1.5174473785488618,1.8172547898565596,1.6173831823180942,5.56659438335827,0.7573564497709881,0.8577977867410359,1.6151542365120235,1.4000000000000001,0.6000000000000001,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.458753347180833
16,1.5808913521741832,1.8558635217800539,1.6725487420428067,5.792152083486505,0.8473432469903778,0.8238096400497457,1.671152887040123,1.4000000000000001,0.8,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4389350628461643
16,1.6277713796174937,1.880132857851701,1.7118918723622294,5.895888654082334,0.9259937833860106,0.7850841732639641,1.7110779566499763,1.4000000000000001,1.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4183986412047254
