h12,h21,L_1,L_2,L,W_1,W_2,W,U
0.6,0.3,0.6469077034160227,1.334818607629044,1.9817263110450682,0.6742428690553001,1.3247423595321888,0.9994926142937444,1.9364409056553522
0.6,0.6,0.8481184703463889,1.1432284274338023,1.9913468977801907,0.7373743708811059,1.2585272664656497,0.9979508186733779,1.7557782401716753
0.6,0.8999999999999999,0.9998316501254735,0.9902507376111848,1.990082387736657,0.7769803419014293,1.2136172416404214,0.9952987917709253,1.600514579619546
0.6,1.2,1.1137453620673838,0.872429852432558,1.9861752144999425,0.8036438181658142,1.1816991817619364,0.9926714999638753,1.4909617024538406
0.6,1.5,1.2014805862828226,0.7805212627199635,1.982001849002787,0.8227417469799696,1.1579160839275702,0.9903289154537699,1.412640391859221
0.6,1.7999999999999998,1.270856709103486,0.7072781181460415,1.9781348272495278,0.8370888985666085,1.1395189317160912,0.9883039151413499,1.3548961978979144
0.6,2.1,1.3269911753702879,0.6476885138112558,1.9746796891815441,0.848268487946708,1.1248616804814346,0.9865650842140713,1.3110253704410595
0.6,2.4,1.3733053487344142,0.5983151432490771,1.9716204919834914,0.8572323200188883,1.1129043448341307,0.9850683324265095,1.276797255484024
0.6,2.6999999999999997,1.412152800234161,0.5567591600225313,1.968911960256692,0.8645853276244304,1.102959229723041,0.9837722786737357,1.2494729067021926
0.6,3.0,1.4451981269511494,0.5213077888902455,1.9665059158413944,0.8707300321823622,1.094553955331976,0.9826419937571691,1.2272263794348672
0.8999999999999999,0.0,0.3991196899201663,1.5450427411850745,1.9441624311052388,0.5874768545988142,1.3859314226793413,0.9867041386390778,1.67429818065265
0.8999999999999999,0.3,0.5957074760747033,1.3802880033956766,1.9759954794703813,0.6863332456859135,1.313562282686208,0.9999477641860607,1.968604147502878
0.8999999999999999,0.6,0.7744246319309154,1.2143525728224576,1.9887772047533734,0.7452275429661396,1.2539529531112965,0.999590248038718,1.8489401380800965
0.8999999999999999,0.8999999999999999,0.9175421991587575,1.0742073998915418,1.9917495990502991,0.7828727557831892,1.2125685752280366,0.9977206655056129,1.7095691833053932
0.8999999999999999,1.2,1.029961087999657,0.9606376968238535,1.9905987848235112,0.808562492816032,1.182664911899174,0.995613702357603,1.6028633308513722
0.8999999999999999,1.5,1.1193184603497757,0.8686550203060531,1.9879734806558285,0.8270560301954257,1.1600404470557133,0.9935482386255695,1.5230163831575965
0.8999999999999999,1.7999999999999998,1.1916510073871327,0.7933103089876079,1.9849613163747404,0.8409517623909686,1.1423006374272604,0.9916261999091145,1.4619623156446455
0.8999999999999999,2.1,1.251250311276607,0.7307214734777504,1.9819717847543574,0.8517551423836349,1.1280005766954615,0.9898778595395482,1.414121818736465
0.8999999999999999,2.4,1.3011399984493748,0.6780096014527709,1.979149599902145,0.8603885532507295,1.1162180093697278,0.9883032813102286,1.3758188353966359
0.8999999999999999,2.6999999999999997,1.3434815318548938,0.633056051441271,1.9765375832961642,0.8674445051126404,1.106335555908076,0.9868900305103583,1.3445766875403444
