scenario,bound,num_servers,h12,h21,L_1,L_2,L,W_1,W_2,W,U,Q_boundary,P_hit_boundary
B_equal,16,1,1.2000000000000002,1.0,0.8963280061573604,1.102889182149495,1.9992171883068548,0.7977575817984318,1.2021435532647036,0.9999505675315676,1.7587973701684603,0.0002744590091905357,0.00014676640416211209
B_equal,16,1,1.2000000000000002,1.2000000000000002,0.9670060273301304,1.0322940294579028,1.9993000567880317,0.8143672003663486,1.1852235335216512,0.9997953669439998,1.7087638045000428,0.0002410901573906698,0.00014541740897187718
B_equal,16,1,1.2000000000000002,1.4000000000000001,1.029058558811991,0.9701544388157015,1.999212997627694,0.8279913849388076,1.1712574045846689,0.9996243947617383,1.666645212302166,0.0002763546473258096,0.00016949026791735652
B_equal,16,1,1.2000000000000002,1.6,1.083818038881801,0.9152044989393407,1.9990225378211457,0.8393538701044788,1.1595207713723594,0.9994373207384191,1.6310759152815115,0.000354048373299184,0.00021001576549254964
B_equal,16,1,1.2000000000000002,1.8,1.1324101774185886,0.8663591158261159,1.9987692932447052,0.8489656384725991,1.149508240177409,0.999236939325004,1.6008000344768276,0.0004586983250540676,0.0002599878189358675
B_equal,16,1,1.2000000000000002,2.0,1.1757683174122013,0.8227100101554079,1.998478327567611,0.8571968301025552,1.140857392893762,0.9990271114981586,1.5747986878576563,0.0005807537681510499,0.000314591539010641
B_equal,16,1,1.2000000000000002,2.2,1.214661847478427,0.7835035676027917,1.9981654150812183,0.8643215983630583,1.1333018031708948,0.9988117007669766,1.5522739724866175,0.0007140444545776363,0.0003707674228016843
B_equal,16,1,1.2000000000000002,2.4000000000000004,1.2497252820701406,0.7481154774447433,1.9978407595148824,0.870546956971687,1.1266411865524546,0.9985940717620708,1.5326037607537093,0.000854398906463331,0.00042665694589358587
B_equal,16,1,1.2000000000000002,2.6,1.2814837216470172,0.7160274220095251,1.9975111436565414,0.8760318922588479,1.1207219574034053,0.9983769248311266,1.5152997815374674,0.0009988871524545435,0.00048116501830392053
B_equal,16,1,1.2000000000000002,2.8000000000000003,1.3103738616251452,0.6868073108456754,1.9971811724708217,0.88090036279112,1.1154242565805113,0.9981623096858157,1.4999750827207963,0.0011453944161008798,0.000533668718608478
B_equal,16,1,1.2000000000000002,3.0,1.3367609028016967,0.6600931078497062,1.996854010651404,0.8852503400154901,1.1106530899764662,0.9979517149959781,1.4863199130854037,0.001292369034103148,0.0005838361977242181
B_equal,16,1,1.4000000000000001,0.0,0.3741733554820582,1.6110275768856124,1.9852009323676703,0.607031281483781,1.3859557040236155,0.9964934927536983,1.7191735460071116,0.007171937985596749,0.0010892614318907777
B_equal,16,1,1.4000000000000001,0.2,0.4867163914922996,1.5052948828712904,1.9920112743635876,0.6746947256521273,1.325282994717451,0.999988860184789,1.9289828421791264,0.0036113649400025508,0.0006972911983684889
