scenario,bound,num_servers,h12,h21,L_1,L_2,L,W_1,W_2,W,U,Q_boundary,P_hit_boundary
C_prioritized_faster,16,1,0.4,2.8000000000000003,1.0165777216043819,0.4577218556954681,1.4742995772998495,0.60051170742116,0.8738183847600802,0.7371650460906201,0.6137263953603193,0.00038256661976256916,0.00010102623293412372
C_prioritized_faster,16,1,0.4,3.0,1.0302034960603312,0.4397911324509725,1.4699946285113021,0.6032072137087748,0.8668223754404747,0.7350147945746248,0.6058577556191008,0.00040883210503948734,0.00010574759824204826
C_prioritized_faster,16,1,0.6000000000000001,0.0,0.35222111069038997,1.746454908664025,2.098676019354416,0.4721600366285484,1.6345035344300338,1.0533317855292912,2.104286436240294,0.006770869537440529,0.0010149734238142402
C_prioritized_faster,16,1,0.6000000000000001,0.2,0.4638844224956517,1.3673827498162008,1.831267172311855,0.5019458987097468,1.329986950609016,0.9159664246593815,1.4503775556015386,0.00039126369703921073,8.625679090318352e-05
C_prioritized_faster,16,1,0.6000000000000001,0.4,0.5541307807721164,1.1604231752194893,1.7145539559916065,0.5210106947008567,1.1936443040906177,0.8573274993957372,1.1817400769347313,5.4944818133858885e-05,1.8054373485532723e-05
C_prioritized_faster,16,1,0.6000000000000001,0.6000000000000001,0.6285120677555351,1.0203146753596428,1.6488267431151773,0.5359558412848588,1.1128921889544845,0.8244240151196717,1.0284391958792987,1.6714138260478153e-05,8.052564933428151e-06
C_prioritized_faster,16,1,0.6000000000000001,0.8,0.6903027059168654,0.9161980055942085,1.6065007115110719,0.5480329013680821,1.0584721921200937,0.8032525467440879,0.9286944273335475,1.9318234619219618e-05,9.947996211237272e-06
C_prioritized_faster,16,1,0.6000000000000001,1.0,0.7421371782239338,0.8347445496973053,1.5768817279212402,0.5579504083667622,1.01893021507149,0.7884403117191261,0.8590193828353775,3.389587678438156e-05,1.6142945170868593e-05
C_prioritized_faster,16,1,0.6000000000000001,1.2000000000000002,0.7860862404175881,0.768850700594071,1.5549369410116591,0.5662129742839223,0.9887197851192373,0.7774663797015797,0.8079575180545313,5.427915426150201e-05,2.4117179791107905e-05
C_prioritized_faster,16,1,0.6000000000000001,1.4000000000000001,0.8237426268754154,0.7142425986739318,1.5379852255493496,0.5731893950667954,0.964789272095206,0.7689893335810007,0.7691712777768,7.804512513043867e-05,3.273415366244454e-05
C_prioritized_faster,16,1,0.6000000000000001,1.6,0.8563256999988581,0.6681417280477584,1.5244674280466155,0.5791516488887031,0.9453072673920757,0.7622294581403894,0.738866857487477,0.0001037612658654172,4.1410966684119374e-05
C_prioritized_faster,16,1,0.6000000000000001,1.8,0.8847732648926133,0.6286417745188237,1.5134150394114365,0.5843026394325301,0.9291023408654976,0.7567024901490138,0.7146404767191927,0.00013045413229650598,4.9835807046273167e-05
C_prioritized_faster,16,1,0.6000000000000001,2.0,0.9098129680783792,0.5943815754789812,1.5041945435573612,0.5887958165374761,0.9153875300307567,0.7520916732841164,0.6949005260925246,0.00015744803338787176,5.784612478201982e-05
C_prioritized_faster,16,1,0.6000000000000001,2.2,0.9320153477222135,0.5643585750756992,1.4963739227979118,0.5927488918373328,0.9036130908331502,0.7481809913352415,0.6785549094359695,0.00018427935612941594,6.53660458428337e-05
C_prioritized_faster,16,1,0.6000000000000001,2.4000000000000004,0.9518326606886275,0.537815621126371,1.4896482818149994,0.5962534263582454,0.893382535981172,0.7448179811697087,0.6648316970758936,0.00021063696721698234,7.23706175977081e-05
C_prioritized_faster,16,1,0.6000000000000001,2.6,0.9696272623790718,0.5141688975243647,1.4837961599034355,0.5993815832127267,0.8844022020562883,0.7418918926345075,0.6531713326369856,0.0002363185140563453,7.886437384107624e-05
C_prioritized_faster,16,1,0.6000000000000001,2.8000000000000003,0.9856924593075128,0.49296025476932576,1.478652714076837,0.6021909377693111,0.8764496284455853,0.7393202831074481,0.6431592936150496,0.0002611985452968796,8.486827467613403e-05
C_prioritized_faster,16,1,0.6000000000000001,3.0,1.00026795952978,0.4738246730704278,1.4740926326002077,0.604727948579428,0.8693530036655855,0.7370404761225068,0.6344826231468504,0.0002852055224712944,9.041174355723243e-05
C_prioritized_faster,16,1,0.8,0.0,0.3426471484724458,1.772266007250058,2.114913155722505,0.4874453891298673,1.636126718495744,1.0617860538128057,2.1302538489554284,0.007271259513234639,0.001089451088045719
C_prioritized_faster,16,1,0.8,0.2,0.4472326180230595,1.400573699620206,1.8478063176432666,0.5146810154859893,1.3340802617164502,0.9243806386012198,1.4875495243802161,0.000551365551820305,0.00011802403346129182
C_prioritized_faster,16,1,0.8,0.4,0.5314692771472704,1.1975158918133306,1.7289851689606004,0.5309616201503538,1.1982194414261684,0.8645905307882611,1.220472999610386,0.00010129469660729161,3.0993156108226524e-05
C_prioritized_faster,16,1,0.8,0.6000000000000001,0.6016680292158735,1.0594782637448321,1.661146292960705,0.5438057959573859,1.11739509964392,0.8306004478006529,1.0665491478884306,2.8319803715268767e-05,1.2257466712393189e-05
C_prioritized_faster,16,1,0.8,0.8,0.6608468433881469,0.9562362628916155,1.6170831062797628,0.5543582284630117,1.0627419598556958,0.8085500941593537,0.9653600628790228,1.4616532393674104e-05,8.410523344805667e-06
C_prioritized_faster,16,1,0.8,1.0,0.7112102402227847,0.8748764471569525,1.5860866873797375,0.5631566843548057,1.0229345198889512,0.7930456021218785,0.8939988511613761,1.7527839181082422e-05,1.0453801345578242e-05
C_prioritized_faster,16,1,0.8,1.2000000000000002,0.7544699419434124,0.8085800194156411,1.5630499613590503,0.5705793352889248,0.992469378499029,0.7815243568939769,0.8412615693741214,2.759903612094119e-05,1.540687519849156e-05
C_prioritized_faster,16,1,0.8,1.4000000000000001,0.7919600919787849,0.7532631382570361,1.5452232302358198,0.5769104006848701,0.9683076793333528,0.7726090400091115,0.8009105862066862,4.179308269695189e-05,2.1847401186887865e-05
C_prioritized_faster,16,1,0.8,1.6,0.8247223081235192,0.7062720458543115,1.53099435397783,0.5823658389251872,0.9486199562148178,0.7654928975700025,0.7691840569576337,5.869457555465323e-05,2.8998499727763086e-05
C_prioritized_faster,16,1,0.8,1.8,0.8535739627859118,0.6657817898609765,1.5193557526468882,0.5871109265764473,0.9322330246879208,0.759671975632184,0.743680778983985,7.742144044445249e-05,3.640938171351454e-05
C_prioritized_faster,16,1,0.8,2.0,0.8791612832311847,0.630484071215571,1.5096453544467552,0.5912733122652702,0.9183571310632781,0.7548152216642742,0.7227997189060392,9.733961584863982e-05,4.380956356679106e-05
C_prioritized_faster,16,1,0.8,2.2,0.9019996467887711,0.599410512766988,1.501410159555759,0.594952624767204,0.9064396819320789,0.7506961533496415,0.7054352040336723,0.00011797197439809151,5.103552082540159e-05
